"coef","word"
0,"remark"
0,"will"
0,"pursu"
0,"formal"
0,"wait"
0,"resum"
0,"wikibreak"
0,"simpl"
0,"unfortun"
0,"ani"
0,"lucki"
0,"stuck"
0,"discuss_issu"
0,"crazi"
0,"ruin"
0,"brazil"
0,"twist"
0,"edit-war"
0,"countless"
0,"stop_chang"
0,"pacif"
0,"trip"
0,"compani"
0,"christma"
0,"parti"
0,"inconveni"
0,"blp"
0,"pompous"
0,"ass"
0,"honesti"
0,"non"
0,"abus"
0,"pleas_stop"
0,"canada"
0,"heard"
0,"canadian"
0,"grant"
0,"countri"
0,"annoy"
0,"allianc"
0,"elonka"
0,"absenc"
0,"energi"
0,"particip"
0,"mediat"
0,"harass"
0,"two_week"
0,"stop_harass"
0,"record"
0,"wood"
0,"game"
0,"mid"
0,"weak"
0,"inlin"
0,"inlin_citat"
0,"phone"
0,"absolut"
0,"threaten"
0,"privaci"
0,"third"
0,"ok"
0,"fine"
0,"wp:npa"
0,"intervent"
0,"awar"
0,"situat"
0,"interact"
0,"wise"
0,"ago"
0,"reveal"
0,"revel"
0,"privat"
0,"checkus"
0,"convict"
0,"mistaken"
0,"dig"
0,"launch"
0,"potenti"
0,"chill"
0,"calm"
0,"urgent"
0,"risk"
0,"refus"
0,"lose"
0,"job"
0,"murder"
0,"stalk"
0,"abort"
0,"innoc"
0,"sockpuppetri"
0,"indic"
0,"phil"
0,"eventu"
0,"inappropri"
0,"tongu"
0,"protect"
0,"realiti"
0,"unless"
0,"wrong"
0,"phrase"
0,"sport"
0,"coach"
0,"famous"
0,"announc"
0,"ta"
0,"now_know"
0,"week_ago"
0,"yet_anoth"
0,"much_less"
0,"now_go"
0,"content_disput"
0,"unless_can"
0,"can_show"
0,"barnstar"
0,"border"
0,"1px"
0,"solid"
0,"gray"
0,"background-color"
0,"#fdffe7"
0,"rowspan"
0,"valign"
0,"middl"
0,"font-siz"
0,"x-larg"
0,"pad"
0,"vertical-align"
0,"height"
0,"1.1em"
0,"border-top"
0,"barnstar_style"
0,"style_border"
0,"border_1px"
0,"1px_solid"
0,"solid_gray"
0,"background-color_#fdffe7"
0,"rowspan_valign"
0,"rowspan_style"
0,"style_font-siz"
0,"font-siz_x-larg"
0,"x-larg_pad"
0,"pad_vertical-align"
0,"vertical-align_middl"
0,"height_1.1em"
0,"style_vertical-align"
0,"border-top_1px"
0,"know_one"
0,"good_job"
0,"cabal"
0,"corrupt"
0,"sigh"
0,"youtub"
0,"revers"
0,"3rr"
0,"anybodi"
0,"wp_3rr"
0,"can_make"
0,"offici_site"
0,"februari"
0,"furthermor"
0,"japan"
0,"meaning"
0,"mod"
0,"februari_utc"
0,"think_right"
0,"smear"
0,"girl"
0,"guid"
0,"associ"
0,"anymor"
0,"okay"
0,"previous"
0,"class"
0,"b"
0,"explicit"
0,"built"
0,"compil"
0,"implement"
0,"gothic"
0,"metal"
0,"death"
0,"rock"
0,"trace"
0,"im"
0,"draw"
0,"isnt"
0,"ive"
0,"quit"
0,"listen"
0,"better"
0,"black"
0,"pink"
0,"prefer"
0,"divid"
0,"fellow"
0,"scene"
0,"build"
0,"bridg"
0,"seper"
0,"quit_bit"
0,"sure_can"
0,"princess"
0,"albania"
0,"googl_search"
0,"green"
0,"anywher"
0,"oxford"
0,"biograph"
0,"advertis"
0,"background"
0,"influenc"
0,"kill"
0,"mother"
0,"woman"
0,"punish"
0,"cours"
0,"staff"
0,"monitor"
0,"random"
0,"offens"
0,"lol"
0,"puppet"
0,"insult"
0,"harsh"
0,"promis"
0,"unblock"
0,"mistak"
0,"sock_puppet"
0,"want_say"
0,"make_mistak"
0,"march"
0,"resid"
0,"labour"
0,"often"
0,"rotat"
0,"transform"
0,"correspond"
0,"pleas_read"
0,"bag"
0,"tit"
0,"ball"
0,"faggot"
0,"alright"
0,"cant"
0,"freedom"
0,"speech"
0,"pipe"
0,"freedom_speech"
0,"unbias"
0,"inaccur"
0,"core"
0,"nazi"
0,"soul"
0,"ss"
0,"signific"
0,"holocaust"
0,"jew"
0,"delet_link"
0,"pleas_explain"
0,"explain_reason"
0,"reason_delet"
0,"anger"
0,"quick"
0,"advantag"
0,"even_read"
0,"left_comment"
0,"nonsens"
0,"process"
0,"jump"
0,"learn"
0,"thank_thank"
0,"done_noth"
0,"forgot"
0,"level"
0,"gotta"
0,"worth"
0,"behind"
0,"can_get"
0,"warn_pleas"
0,"keep_good"
0,"good_work"
0,"scholar"
0,"outlet"
0,"test"
0,"feedback"
0,"journal"
0,"choic"
0,"webpag"
0,"revert_rule"
0,"behavior"
0,"improp"
0,"uncivil"
0,"bot"
0,"inadequ"
0,"effort"
0,"offend"
0,"minim"
0,"courtesi"
0,"polit"
0,"hostil"
0,"delet_comment"
0,"take_care"
0,"one_can"
0,"vandal_pleas"
0,"de"
0,"rat"
0,"later"
0,"poster"
0,"book"
0,"stone"
0,"essay"
0,"blank"
0,"stop_continu"
0,"continu_blank"
0,"remov_content"
0,"revert_can"
0,"can_found"
0,"found_link"
0,"link_believ"
0,"revert_pleas"
0,"pleas_contact"
0,"unlik"
0,"experi"
0,"thank_experi"
0,"test_work"
0,"work_now"
0,"revert_remov"
0,"remov_pleas"
0,"test_want"
0,"pleas_see"
0,"learn_contribut"
0,"contribut_encyclopedia"
0,"encyclopedia_thank"
0,"may_utc"
0,"san"
0,"francisco"
0,"chronicl"
0,"wp:rs"
0,"afd"
0,"bottom"
0,"san_francisco"
0,"swift"
0,"herebi"
0,"anti-vand"
0,"em"
0,"abil"
0,"mysteri"
0,"anonym"
0,"truli"
0,"worthi"
0,"admir"
0,"rollback"
0,"row"
0,"photograph"
0,"rapid"
0,"transit"
0,"gmt"
0,"instant"
0,"fast"
0,"faster"
0,"p"
0,"fight"
0,"great_job"
0,"revert_vandal"
0,"great_work"
0,"thank_look"
0,"right_now"
0,"mani_peopl"
0,"thank_lot"
0,"unit"
0,"air"
0,"knew"
0,"navi"
0,"coast"
0,"marin"
0,"someday"
0,"unit_state"
0,"air_forc"
0,"breast"
0,"cancer"
0,"syndrom"
0,"box"
0,"centuri"
0,"wow"
0,"helpm"
0,"dealt"
0,"instead"
0,"friend"
0,"queri"
0,"asap"
0,"hous"
0,"obvious"
0,"user_talk"
0,"can_help"
0,"start_discuss"
0,"move_back"
0,"help_pleas"
0,"never_heard"
0,"defend"
0,"student"
0,"shift"
0,"dem"
0,"log"
0,"minut"
0,"rephras"
0,"bull"
0,"democrat"
0,"clinton"
0,"defens"
0,"marriag"
0,"liber"
0,"advic"
0,"can_tell"
0,"made_comment"
0,"loan"
0,"various"
0,"leagu"
0,"insight"
0,"war"
0,"worst"
0,"ain't"
0,"cool"
0,"land"
0,"child"
0,"sore"
0,"ryan"
0,"amend"
0,"david"
0,"restor"
0,"misus"
0,"bother"
0,"refactor"
0,"yay"
0,"system"
0,"fun"
0,"wikistalk"
0,"valu"
0,"can_done"
0,"ban_user"
0,"comment_talk"
0,"salt"
0,"assur"
0,"swallow"
0,"consum"
0,"thank_pleas"
0,"treatment"
0,"gain"
0,"creator"
0,"behaviour"
0,"portal"
0,"rational"
0,"select"
0,"still_think"
0,"discuss_talk"
0,"precis"
0,"caption"
0,"c"
0,"latter"
0,"crimin"
0,"prod"
0,"templat"
0,"accord"
0,"satisfi"
0,"inclus"
0,"contest"
0,"prevent"
0,"match"
0,"stop_ad"
0,"propos_delet"
0,"may_contest"
0,"also_pleas"
0,"pleas_consid"
0,"address_issu"
0,"andrew"
0,"dougla"
0,"expand"
0,"clean"
0,"web"
0,"now_look"
0,"look_great"
0,"resolut"
0,"it'll"
0,"get_block"
0,"daddi"
0,"neutral_point"
0,"point_view"
0,"promot"
0,"purpos"
0,"spam"
0,"conflict"
0,"touch"
0,"advertis_promot"
0,"conflict_interest"
0,"can_write"
0,"want_get"
0,"correct"
0,"citat_need"
0,"compli"
0,"tail"
0,"bug"
0,"mere"
0,"logo"
0,"scope"
0,"pakistan"
0,"chip"
0,"re"
0,"warrior"
0,"j"
0,"star"
0,"refrain"
0,"star_war"
0,"alien"
0,"pro"
0,"con"
0,"favour"
0,"statist"
0,"carri"
0,"isol"
0,"disregard"
0,"admit"
0,"easi"
0,"zero"
0,"sum"
0,"fundament"
0,"encyclopaedia"
0,"challeng"
0,"venu"
0,"drv"
0,"one_way"
0,"also_think"
0,"album"
0,"samuel"
0,"wikipedia:articl"
0,"seven"
0,"high"
0,"encourag"
0,"delet_discuss"
0,"want_let"
0,"let_know"
0,"wikipedia:articl_delet"
0,"remov_tag"
0,"stop_now"
0,"now_thank"
0,"dipshit"
0,"month_ago"
0,"fuck_go"
0,"speedili"
0,"assert"
0,"db"
0,"hesit"
0,"biographi"
0,"tag_place"
0,"request_speedili"
0,"speedili_delet"
0,"group_peopl"
0,"indic_subject"
0,"subject_notabl"
0,"delet_time"
0,"time_pleas"
0,"general_accept"
0,"leav_note"
0,"explain_posit"
0,"pleas_remov"
0,"remov_speedi"
0,"delet_tag"
0,"tag_hesit"
0,"hesit_add"
0,"add_inform"
0,"notabl_guidelin"
0,"may_want"
0,"want_check"
0,"web_site"
0,"free_leav"
0,"note_talk"
0,"gender"
0,"engag"
0,"slander"
0,"lie"
0,"spread"
0,"basi"
0,"retract"
0,"discredit"
0,"altern"
0,"insert"
0,"wing"
0,"religi"
0,"extrem"
0,"reject"
0,"lgbt"
0,"right-w"
0,"chanc"
0,"june"
0,"make_chang"
0,"right_wing"
0,"push_pov"
0,"revert_chang"
0,"interest_know"
0,"see_someon"
0,"june_utc"
0,"server"
0,"advis"
0,"imperson"
0,"regist"
0,"ii"
0,"world_war"
0,"war_ii"
0,"suspect"
0,"dont_understand"
0,"candid"
0,"don"
0,"australian"
0,"cricket"
0,"team"
0,"alpha"
0,"ok_thank"
0,"thank_anyway"
0,"drama"
0,"stay_away"
0,"won"
0,"hole"
0,"employe"
0,"fallaci"
0,"logic"
0,"battl"
0,"ga"
0,"look_sourc"
0,"somewher"
0,"greec"
0,"macedonia"
0,"republ"
0,"citizen"
0,"overwhelm"
0,"korean"
0,"japanes"
0,"island"
0,"sea"
0,"n"
0,"english_name"
0,"pc"
0,"continu_vandal"
0,"index"
0,"anyhow"
0,"hi_notic"
0,"sight"
0,"identifi"
0,"one_els"
0,"devot"
0,"stop_vandal"
0,"npov"
0,"total"
0,"slant"
0,"lift"
0,"smart"
0,"ad_comment"
0,"outcom"
0,"asham"
0,"sometim"
0,"becom"
0,"intellig"
0,"oh_well"
0,"foul"
0,"conduct"
0,"send"
0,"satan"
0,"till"
0,"arbitr"
0,"emot"
0,"everybodi"
0,"french"
0,"threat"
0,"profession"
0,"get_away"
0,"longer"
0,"paul"
0,"wikipedia:request"
0,"adminship"
0,"transclud"
0,"reconsid"
0,"appli"
0,"succeed"
0,"recommend"
0,"concentr"
0,"recent_creat"
0,"right_place"
0,"want_help"
0,"anyth_els"
0,"think_good"
0,"tri_get"
0,"port"
0,"taiwan"
0,"china"
0,"honest"
0,"tire"
0,"argu"
0,"dead"
0,"blue"
0,"contenti"
0,"ancient"
0,"spent"
0,"strip"
0,"meta"
0,"last_year"
0,"leav_comment"
0,"survey"
0,"scientif"
0,"method"
0,"shown"
0,"amongst"
0,"round"
0,"conclud"
0,"vast"
0,"two_differ"
0,"differ_thing"
0,"assist"
0,"newbi"
0,"mess"
0,"pope"
0,"mytholog"
0,"pov-push"
0,"histor"
0,"disagr"
0,"spoken"
0,"nativ"
0,"speaker"
0,"chines"
0,"updat"
0,"pleas_check"
0,"armenian"
0,"burn"
0,"pg"
0,"ot"
0,"sig"
0,"fate"
0,"ottoman"
0,"alli"
0,"role"
0,"intern"
0,"special"
0,"organis"
0,"german"
0,"cup"
0,"disappear"
0,"key"
0,"collect"
0,"armenia"
0,"winter"
0,"h"
0,"ar"
0,"represent"
0,"factor"
0,"econom"
0,"drew"
0,"upon"
0,"labor"
0,"besid"
0,"version"
0,"reli"
0,"heavili"
0,"secondari"
0,"locat"
0,"tradit"
0,"larg"
0,"secondari_sourc"
0,"genr"
0,"r"
0,"irc"
0,"channel"
0,"worri"
0,"pleas_leav"
0,"straw"
0,"poll"
0,"cathol"
0,"cathol_church"
0,"scienc"
0,"fiction"
0,"road"
0,"nuclear"
0,"boy"
0,"fix_problem"
0,"hatr"
0,"ah"
0,"homophob"
0,"one_day"
0,"peopl_can"
0,"tear"
0,"wide"
0,"anoth_exampl"
0,"relax"
0,"hear"
0,"modern"
0,"hundr"
0,"itali"
0,"ital"
0,"region"
0,"switzerland"
0,"europ"
0,"dialect"
0,"guess"
0,"can_discuss"
0,"can_explain"
0,"go_back"
0,"year_ago"
0,"far_can"
0,"credibl"
0,"softwar"
0,"instal"
0,"grammat"
0,"invest"
0,"cooki"
0,"bigger"
0,"fri"
0,"find_sourc"
0,"come_back"
0,"fat"
0,"suffer"
0,"consequ"
0,"go_hell"
0,"tea"
0,"#fceb92"
0,"5px"
0,"3px"
0,"style_background-color"
0,"#fdffe7_border"
0,"solid_#fceb92"
0,"middl_pad"
0,"pad_5px"
0,"5px_style"
0,"pad_3px"
0,"partner"
0,"graphic"
0,"window"
0,"clip"
0,"thread"
0,"proxi"
0,"comput"
0,"serv"
0,"mentor"
0,"assign"
0,"rough"
0,"instruct"
0,"regular"
0,"matur"
0,"soon"
0,"take_look"
0,"entiti"
0,"teahous"
0,"talkback"
0,"got_messag"
0,"expir"
0,"premier"
0,"spoil"
0,"filter"
0,"classifi"
0,"exclus"
0,"electron"
0,"stub"
0,"familiar"
0,"categor"
0,"doesnt"
0,"signal"
0,"also_can"
0,"bare"
0,"except"
0,"justifi"
0,"undu"
0,"authent"
0,"legitim"
0,"alleg"
0,"shot"
0,"odd"
0,"pov_push"
0,"violat_npov"
0,"undu_weight"
0,"mix"
0,"drug"
0,"sell"
0,"pack"
0,"data"
0,"can_give"
0,"1.5em"
0,"singh"
0,"#fceb92_rowspan"
0,"3px_3px"
0,"3px_height"
0,"height_1.5em"
0,"russian"
0,"assembl"
0,"un"
0,"pleas_help"
0,"appreci_thank"
0,"high_school"
0,"made_chang"
0,"ad_inform"
0,"conspiraci"
0,"commerci"
0,"vehicl"
0,"link_ad"
0,"conspiraci_theori"
0,"link_link"
0,"thank_link"
0,"speed"
0,"camera"
0,"enforc"
0,"whilst"
0,"flash"
0,"polic"
0,"car"
0,"slow"
0,"go_away"
0,"credit"
0,"reader"
0,"delet_messag"
0,"noth_els"
0,"make_good"
0,"get_start"
0,"fruit"
0,"draft"
0,"visit"
0,"local"
0,"know_much"
0,"much_better"
0,"homework"
0,"felt"
0,"compel"
0,"spot"
0,"toe"
0,"sorri_bother"
0,"six"
0,"babi"
0,"breath"
0,"dog"
0,"hidden"
0,"wash"
0,"real_name"
0,"issu_may"
0,"may_need"
0,"pleas_review"
0,"soon_possibl"
0,"enhanc"
0,"surpris"
0,"front"
0,"amateur"
0,"miss"
0,"field"
0,"easier"
0,"debat"
0,"suspicion"
0,"hall"
0,"festiv"
0,"convey"
0,"crowd"
0,"almost"
0,"photo"
0,"jpg"
0,"banner"
0,"wikimedia"
0,"reduc"
0,"option"
0,"street"
0,"geograph"
0,"transfer"
0,"onto"
0,"tendenc"
0,"deliber"
0,"dubious"
0,"abbrevi"
0,"decent"
0,"imag_descript"
0,"give_reason"
0,"fail_see"
0,"take_place"
0,"big_deal"
0,"may_well"
0,"see_user"
0,"roster"
0,"comprehens"
0,"merg"
0,"btw"
0,"concis"
0,"look_good"
0,"last_time"
0,"find_way"
0,"constant"
0,"harrass"
0,"slap"
0,"anoth_editor"
0,"pain"
0,"brown"
0,"that"
0,"novemb_utc"
0,"never_mind"
0,"lean"
0,"op"
0,"ed"
0,"conserv"
0,"manner"
0,"ident"
0,"introduc"
0,"sought"
0,"attach"
0,"older"
0,"convers"
0,"accur"
0,"excess"
0,"code"
0,"campus"
0,"aggress"
0,"increas"
0,"absurd"
0,"evolut"
0,"activist"
0,"sensibl"
0,"popular"
0,"complic"
0,"brief"
0,"alter"
0,"prohibit"
0,"unreason"
0,"magnet"
0,"tri_make"
0,"artic"
0,"headlin"
0,"cd"
0,"favor"
0,"tribe"
0,"southern"
0,"movement"
0,"o"
0,"sake"
0,"fred"
0,"download"
0,"access"
0,"subpag"
0,"intimid"
0,"time_get"
0,"trust"
0,"ill"
0,"son"
0,"morn"
0,"fli"
0,"ie"
0,"caught"
0,"approv"
0,"dab"
0,"revert_back"
0,"monarch"
0,"boss"
0,"focus"
0,"judgment"
0,"inflammatori"
0,"extent"
0,"i.e"
0,"milit"
0,"especi"
0,"advoc"
0,"hire"
0,"sort_thing"
0,"think_realli"
0,"realli_want"
0,"want_keep"
0,"two_day"
0,"day_ago"
0,"preced"
0,"unsign"
0,"assumpt"
0,"preced_unsign"
0,"unsign_comment"
0,"comment_ad"
0,"sourc_sourc"
0,"impact"
0,"injuri"
0,"yea"
0,"wrestl"
0,"divis"
0,"wwe"
0,"depress"
0,"last_week"
0,"dylan"
0,"carter"
0,"error"
0,"sandbox"
0,"contest_delet"
0,"email"
0,"illeg"
0,"email_address"
0,"help_make"
0,"dismiss"
0,"hama"
0,"pa"
0,"elect"
0,"gaza"
0,"washington"
0,"fwiw"
0,"adam"
0,"tom"
0,"steal"
0,"see_comment"
0,"fascist"
0,"can_delet"
0,"kick"
0,"fire"
0,"bin"
0,"compar"
0,"sexual"
0,"blow"
0,"sword"
0,"drag"
0,"fault"
0,"left-w"
0,"scare"
0,"grow"
0,"clue"
0,"ego"
0,"can_say"
0,"havent"
0,"wikipedia:fil"
0,"list_delet"
0,"delet_file"
0,"upload_alter"
0,"list_wikipedia:fil"
0,"wikipedia:fil_delet"
0,"delet_pleas"
0,"see_discuss"
0,"discuss_see"
0,"see_may"
0,"may_search"
0,"search_titl"
0,"titl_imag"
0,"imag_find"
0,"entri_interest"
0,"interest_delet"
0,"novel"
0,"quarter"
0,"jone"
0,"everi_time"
0,"time_see"
0,"inventor"
0,"measur"
0,"suppress"
0,"establish"
0,"fusion"
0,"miami"
0,"notion"
0,"score"
0,"metropolitan"
0,"connect"
0,"bay"
0,"fc"
0,"fort"
0,"pull"
0,"self-publish"
0,"blog"
0,"overal"
0,"newspap"
0,"player"
0,"yup"
0,"ft"
0,"era"
0,"franchis"
0,"past"
0,"sanction"
0,"narrat"
0,"examin"
0,"play_game"
0,"also_seem"
0,"make_claim"
0,"cite_refer"
0,"everi_singl"
0,"sourc_state"
0,"one_time"
0,"matter_fact"
0,"l"
0,"lay"
0,"historian"
0,"sole"
0,"dictat"
0,"bent"
0,"cost"
0,"commonwealth"
0,"britain"
0,"unaccept"
0,"persecut"
0,"democraci"
0,"crack"
0,"social"
0,"sweep"
0,"want_know"
0,"doctor"
0,"oct"
0,"7th"
0,"bye"
0,"simon"
0,"ap"
0,"carlo"
0,"septemb"
0,"delet_thank"
0,"septemb_utc"
0,"slight"
0,"nationalist"
0,"imagin"
0,"nobodi"
0,"eu"
0,"misunderstand"
0,"letter"
0,"victori"
0,"defeat"
0,"european"
0,"membership"
0,"opposit"
0,"hilari"
0,"utter"
0,"know_happen"
0,"cut"
0,"elementari"
0,"technic"
0,"enter"
0,"wave"
0,"expans"
0,"experiment"
0,"cancel"
0,"interview"
0,"can_check"
0,"incred"
0,"tree"
0,"hot"
0,"sex"
0,"facto"
0,"spammer"
0,"know_anyth"
0,"want_add"
0,"add_someth"
0,"weigh"
0,"canon"
0,"perform"
0,"press"
0,"sitush"
0,"attract"
0,"solv"
0,"owe"
0,"solv_problem"
0,"someth_wrong"
0,"digit"
0,"can_chang"
0,"mad"
0,"initi"
0,"fulli"
0,"grate"
0,"magic"
0,"mani_thank"
0,"fear"
0,"remind"
0,"fart"
0,"exhibit"
0,"visitor"
0,"shall"
0,"mexican"
0,"eh"
0,"fourth"
0,"fifth"
0,"piti"
0,"er"
0,"latest"
0,"estim"
0,"narrow"
0,"calcul"
0,"pun"
0,"well-known"
0,"troubl"
0,"trivial"
0,"slip"
0,"dear"
0,"watson"
0,"adventur"
0,"screen"
0,"trade"
0,"bill"
0,"diamond"
0,"harri"
0,"poop"
0,"save"
0,"make_new"
0,"new_account"
0,"zealand"
0,"emerg"
0,"distribut"
0,"coverag"
0,"legend"
0,"donat"
0,"sale"
0,"cum"
0,"board"
0,"new_zealand"
0,"inform_can"
0,"help_improv"
0,"look_forward"
0,"danger"
0,"airport"
0,"resist"
0,"cat"
0,"oldid"
0,"nah"
0,"make_feel"
0,"understood"
0,"occur"
0,"x"
0,"kept"
0,"king"
0,"john"
0,"kennedi"
0,"robert"
0,"broader"
0,"10th"
0,"cos"
0,"track"
0,"g"
0,"arab"
0,"anti-semit"
0,"citi"
0,"occupi"
0,"jewish"
0,"so-cal"
0,"invad"
0,"hungarian"
0,"romanian"
0,"descent"
0,"sourc_claim"
0,"london"
0,"grab"
0,"confus"
0,"make_clear"
0,"burden"
0,"station"
0,"occas"
0,"bear"
0,"critic_section"
0,"pleas_also"
0,"atleast"
0,"add_link"
0,"singular"
0,"plural"
0,"awkward"
0,"ambigu"
0,"flow"
0,"colon"
0,"aim"
0,"compromis"
0,"peopl_say"
0,"address_concern"
0,"dust"
0,"bowl"
0,"content_templat"
0,"templat_materi"
0,"may_block"
0,"south"
0,"opportun"
0,"pleas_let"
0,"clark"
0,"journalist"
0,"contradict"
0,"merger"
0,"health"
0,"servic"
0,"whoever"
0,"can_put"
0,"also_need"
0,"either_way"
0,"st"
0,"manchest"
0,"spelt"
0,"incivil"
0,"stalin"
0,"repost"
0,"truth"
0,"scum"
0,"polish"
0,"floor"
0,"hockey"
0,"know_talk"
0,"last_day"
0,"alphabet"
0,"packag"
0,"coffe"
0,"confer"
0,"one_need"
0,"lazi"
0,"loser"
0,"hobbi"
0,"singapor"
0,"socialist"
0,"disabl"
0,"australia"
0,"usa"
0,"famili"
0,"scrap"
0,"electr"
0,"util"
0,"flame"
0,"disast"
0,"consider"
0,"low"
0,"harder"
0,"rape"
0,"enlighten"
0,"want_make"
0,"pretti_good"
0,"#1"
0,"sweet"
0,"los"
0,"del"
0,"wind"
0,"rob"
0,"smooth"
0,"lil"
0,"jon"
0,"toni"
0,"evan"
0,"maria"
0,"foolish"
0,"kelli"
0,"gold"
0,"kim"
0,"davi"
0,"ross"
0,"endless"
0,"da"
0,"sean"
0,"ya"
0,"fantasi"
0,"bone"
0,"cent"
0,"shop"
0,"roll"
0,"michael"
0,"billi"
0,"tiger"
0,"jackson"
0,"virgin"
0,"angel"
0,"mari"
0,"affair"
0,"aint"
0,"van"
0,"cri"
0,"rush"
0,"sir"
0,"michael_jackson"
0,"thx"
0,"releas_date"
0,"uncl"
0,"click"
0,"disambigu"
0,"say_one"
0,"supremacist"
0,"bnp"
0,"vaniti"
0,"pleas_creat"
0,"delet_can"
0,"pleas_thank"
0,"com"
0,"nevertheless"
0,"palin"
0,"aid"
0,"easili"
0,"octob"
0,"teh"
0,"rant"
0,"make_point"
0,"mike"
0,"partial"
0,"slowli"
0,"misinterpret"
0,"see_happen"
0,"jame"
0,"honor"
0,"remov_inform"
0,"good_day"
0,"strang"
0,"brand"
0,"clarif"
0,"new_user"
0,"thank_understand"
0,"territori"
0,"nevermind"
0,"schedul"
0,"next"
0,"talk-pag"
0,"surviv"
0,"spite"
0,"time_tri"
0,"contrari"
0,"spirit"
0,"theoret"
0,"otr"
0,"get_back"
0,"keep_delet"
0,"sanskrit"
0,"chronolog"
0,"upgrad"
0,"bat"
0,"section_talk"
0,"criterion"
0,"delay"
0,"notabl_subject"
0,"tag_speedi"
0,"delet_without"
0,"ethnic"
0,"immigr"
0,"can_also"
0,"seed"
0,"patrick"
0,"henri"
0,"ho"
0,"last_night"
0,"keen"
0,"alot"
0,"think_may"
0,"tri_keep"
